MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.3889,6,6.31661,1.29467,992,3.10972,36.09,-119.57,0.532
1.3967,21,3.89296,0.921127,1469,4.13803,36.1,-119.58,0.465
1.5313,29,5.80822,1.06849,284,3.89041,36.1,-119.56,0.438
2.13,25,4.3373,1.03968,893,3.54365,36.1,-119.56,0.508
3.2847,35,6.21887,1.07547,792,2.98868,36.09,-119.56,0.647
1.85,14,4.54122,1.03943,1077,3.86022,36.09,-119.56,0.523
1.6607,37,4.03158,0.994737,639,3.36316,36.08,-119.56,0.421
2.2169,21,5.03518,0.967337,1397,3.51005,36.11,-119.58,0.616
1.5727,16,3.80469,1.04167,1201,3.1276,36.1,-119.57,0.548
3.5313,36,6.21942,1.14029,737,2.65108,36.1,-119.57,0.688
2.0595,37,6.11679,1.15328,707,2.58029,36.1,-119.57,0.607
2.4688,21,5.05882,1.00654,1137,3.71569,36.15,-119.74,0.613
1.875,43,4.675,0.95,106,2.65,36.2,-119.9,1.375
2.0221,33,5.64629,1.18777,694,3.03057,36.19,-119.82,0.522
0.4999,23,6.05455,1.67273,198,3.6,36.09,-119.99,1
2.0976,25,3.66084,0.944056,1505,5.26224,35.99,-119.96,0.477
3.05,20,4.21622,1.05405,171,4.62162,36.02,-119.8,2.25
2.9708,27,5.49458,1.12364,1371,2.97397,36.04,-120.14,0.609
2.2167,18,3.78247,1.08442,1119,3.63312,36.01,-120.12,0.485
2.0335,33,4.44845,1.08247,1371,3.53351,36,-120.14,0.439
2.25,7,4.85545,1.14218,1387,3.28673,35.99,-120.12,0.562
2.375,26,6,1,13,1.625,35.87,-120.13,0.713
3.125,16,6.81579,1.39474,131,3.44737,35.91,-120,0.625
0.4999,16,21.6316,6,26,1.36842,39.42,-122.89,0.735
3.9519,39,7.23464,1.34078,534,2.98324,39.23,-122.9,0.989
2.0208,43,3.2963,0.666667,86,3.18519,39.18,-122.91,0.725
4.35,44,5.17949,1.07692,142,3.64103,39.17,-122.91,0.683
2.575,45,5.66379,1.19397,649,2.79741,39.17,-122.9,0.736
2.2188,20,5.7398,1.17857,521,2.65816,39.14,-122.88,1.063
3.8333,24,7.57241,1.33103,353,2.43448,39.12,-123.07,0.926
3.25,17,5.27778,0.958333,225,3.125,39.13,-122.95,1.375
2.2551,10,6.25197,1.31102,585,2.30315,39.11,-122.89,0.711
1.9141,15,6.53421,1.43158,835,2.19737,39.09,-122.9,1.432
4,24,5.98246,1.12281,146,2.5614,39.08,-122.92,1.663
2.8906,18,6.48571,1.14286,272,2.59048,39.1,-122.94,1.406
3.45,14,5.79487,1.10256,851,3.11722,39.02,-122.99,1.641
2.4423,21,5.77953,1.27034,1000,2.62467,39.07,-122.91,1.023
1.939,21,4.73563,0.911877,601,2.30268,39.06,-122.91,1.003
3.5652,16,6.192,1.18,605,2.42,39.05,-122.92,1.19
3.2216,20,5.37143,1.09048,621,2.95714,39.05,-122.91,0.935
2.5457,38,5.51232,1.09859,1591,2.80106,39.05,-122.92,0.807
3.7667,27,7.30556,1.92593,295,2.73148,39.05,-122.91,0.95
1.3532,14,5.55972,1.30445,723,1.69321,39.03,-122.91,0.958
3.3929,13,8.58065,1.79032,214,3.45161,39.14,-122.7,1.083
1.6369,15,6.00312,1.33022,810,2.52336,39.13,-122.87,0.865
2.0417,24,6.97991,1.50446,1015,2.26562,39.08,-122.86,0.788
1.4679,26,5.90566,1.33423,679,1.83019,39.09,-122.83,0.947
1.625,20,5.43202,1.19335,685,2.06949,39.09,-122.79,0.668
1.4676,17,5.49708,1.3655,798,2.33333,39.08,-122.8,0.65
1.5208,23,7.4375,1.5625,321,2.50781,39.08,-122.79,0.89
2.6181,15,5.95167,1.20074,661,2.45725,39.05,-122.78,1.089
1.3,11,7.14124,1.53107,370,2.0904,39.09,-122.53,0.697
2.7639,9,8.75862,1.72414,66,2.27586,39.04,-122.69,1.125
1.9833,23,6.63115,1.61885,425,1.7418,39.04,-122.73,1.115
2.1094,27,6.95886,1.66772,744,2.35443,39.02,-122.69,0.724
1.165,27,5.67059,1.2902,594,2.32941,39.03,-122.66,0.533
1.7446,16,7.28431,1.58824,943,1.84902,39.02,-122.66,1.094
2.3125,18,13.4407,2.50847,186,3.15254,39,-122.7,1.625
2.3558,18,11.2095,2.13333,181,1.72381,38.99,-122.7,1.347
1.8571,16,6.42492,1.42793,1596,2.3964,38.99,-122.65,0.759
1.6607,16,6.29032,1.4129,337,2.17419,38.99,-122.52,0.778
2.1838,27,9.05512,2,526,2.07087,38.98,-122.68,1.097
1.1912,32,6.35616,1.61644,703,2.40753,38.97,-122.65,0.6
1.75,17,5.47436,1.47115,633,2.02885,38.96,-122.63,0.64
1.6865,19,6.2117,1.49861,832,2.31755,38.95,-122.62,0.588
2.3179,14,6.1383,1.41844,638,2.26241,38.94,-122.62,0.575
4.3897,14,7.45161,1.16129,108,3.48387,38.93,-122.61,0.713
1.4767,16,5.50498,1.29568,572,1.90033,38.93,-122.6,0.62
2.0577,16,5.76506,1.34337,828,2.49398,38.96,-122.62,0.69
2.3083,20,5.48578,1.26258,1072,2.34573,38.96,-122.63,0.602
1.6769,27,5.83924,1.58038,898,2.44687,38.96,-122.65,0.632
1.7273,29,6.49265,1.375,326,2.39706,38.96,-122.64,0.582
1.2029,28,5.60821,1.3806,522,1.94776,38.95,-122.64,0.689
1.7083,11,7.97674,1.47674,246,2.86047,38.95,-122.63,0.773
1.7566,25,7.10753,1.54839,192,2.06452,38.94,-122.63,0.49
1.125,18,4.54911,1.14675,1832,2.16805,38.94,-122.63,0.818
1.5455,13,5.82222,1.43333,215,2.38889,38.94,-122.62,0.55
3.2375,17,8.00627,1.69279,723,2.26646,38.97,-122.7,1.142
3.4187,17,10.0531,2.33575,889,2.14734,39.01,-122.75,2.005
1.8833,23,7.64286,2.41667,265,3.15476,39.02,-122.79,0.969
3.0466,11,6.53409,1.22601,2144,2.70707,38.97,-122.78,0.973
3.125,9,6.65775,1.25134,517,2.76471,38.94,-122.69,0.934
1.375,20,4.1,1.8,94,9.4,38.91,-122.71,0.55
2.5326,20,6.29249,1.29249,647,2.55731,39.05,-122.86,1.368
1.8704,20,6.26984,1.2619,753,2.9881,39,-122.85,0.885
1.6833,15,5.35185,0.907407,191,3.53704,38.99,-122.83,1.139
1.6164,17,4.6723,1.1723,719,2.42905,38.98,-122.83,0.778
1.7196,21,5.27528,0.988764,556,3.1236,38.98,-122.84,0.75
2.9934,20,6.20721,1.15315,904,2.71471,38.97,-122.92,1.342
2.7188,20,5.44395,1.10762,504,2.26009,38.93,-122.89,1.057
1.8692,15,4.77536,1.07246,567,2.05435,38.96,-122.83,0.938
4.0119,26,7.12,1.4,293,2.93,38.92,-122.77,1.194
3.4514,11,7.11111,1.48889,268,2.97778,38.89,-122.83,1
1.9906,29,8.97097,1.99032,890,2.87097,38.88,-122.72,0.966
3.3531,12,8.55114,1.72159,1554,2.94318,38.83,-122.74,0.908
2.1964,10,4.98361,1.03279,161,2.63934,38.9,-122.48,1.125
2.1953,15,5.16484,1.20513,599,2.19414,38.92,-122.59,0.75
2.9583,23,7.12195,1.36585,92,2.2439,38.9,-122.6,0.917
1.8417,13,4.77064,1.05505,249,2.2844,38.92,-122.62,0.847
4.125,30,5.38462,2.92308,20,1.53846,38.92,-122.65,1.125
1.5739,16,5.91457,1.20603,519,2.60804,38.87,-122.64,0.735
2.5625,12,7.02053,1.29912,877,2.57185,38.82,-122.5,1.092
4.0435,9,6.92246,1.28877,1050,2.80749,38.76,-122.51,1.326
3.8831,7,8.64371,1.51306,1027,2.43943,38.81,-122.55,1.321
3.375,15,5.34266,1.01399,366,2.55944,38.78,-122.59,1.031
3.4375,22,6,1.23944,461,3.24648,38.81,-122.66,0.833
2.3125,29,8.49573,1.93162,302,2.5812,38.76,-122.68,0.679
2.1474,21,4.96516,1.12544,727,2.5331,38.73,-122.62,0.853
2.625,20,5.53125,1.3125,231,2.40625,38.71,-122.64,0.896
0.536,26,7.84615,1.30769,43,3.30769,38.7,-122.52,0.875
2.7188,26,6.828,1.232,761,3.044,41.07,-121.11,0.481
2.5,29,6.33333,1.10569,364,2.95935,41.12,-120.96,0.592
3.6641,17,5.57714,1.15429,511,2.92,40.85,-121.07,0.808
1.6833,27,6.75652,1.6087,318,2.76522,40.98,-120.38,0.4
3.625,33,10.9091,2.22727,63,2.86364,40.63,-120.35,2
1.7214,11,19.9621,5.05303,280,2.12121,40.65,-120.77,1.183
3.3036,17,5.77922,1.08442,406,2.63636,40.51,-121.02,0.783
2.5,19,6.15315,1.25225,302,2.72072,40.28,-120.96,0.641
2.1833,52,7.27586,1.38462,1977,2.62202,40.35,-121.03,0.495
3.5962,15,5.9235,1.11086,2503,2.77494,40.5,-120.67,0.859
2.6902,15,5.08706,1.14677,1121,2.78856,40.43,-120.57,0.715
2.5074,35,4.88215,1.09428,717,2.41414,40.42,-120.66,0.664
2.1875,39,5.21739,1.04992,1467,2.36232,40.42,-120.65,0.643
2.2992,52,4.96659,1.14081,1051,2.50835,40.41,-120.66,0.702
1.5066,50,4.54569,1.10705,987,2.57702,40.41,-120.64,0.593
3.5536,19,5.7426,1.06564,2229,2.86873,40.36,-120.71,1.057
2.2661,16,5.78305,1.13051,1873,3.17458,40.37,-120.58,0.618
2.4757,26,5.9,1.11786,762,2.72143,40.38,-120.42,0.856
1.7333,19,5.4252,1.12598,355,2.79528,40.45,-120.36,0.7
5.5179,36,5.14286,1.14286,4198,599.714,40.41,-120.51,0.675
3.4028,17,5.9387,1.09107,1529,2.67776,40.29,-120.54,0.91
3.4643,16,5.07242,1.00279,969,2.69916,40.31,-120.49,0.851
2.1198,21,5.40411,0.965753,406,2.78082,40.17,-120.37,0.735
2.6765,26,5.41535,1.1693,1037,2.34086,40.26,-120.2,0.476
1.7267,19,6.09661,1.35248,1028,2.68407,39.92,-120.09,0.607
6.1946,27,5.86149,0.967342,2363,2.66104,34.27,-118.27,2.761
4.9833,32,6.46108,1.23952,486,2.91018,34.26,-118.28,2.13
4.008,33,5.19118,1.16503,1845,3.01471,34.26,-118.29,1.911
3.5568,37,4.92845,1.10471,1619,2.82548,34.26,-118.3,1.845
4.81,42,4.9795,0.963554,1145,2.6082,34.26,-118.3,1.919
3.5214,35,5.02457,1.10565,1166,2.86486,34.25,-118.28,1.976
2.6036,29,3.3277,1.02341,1886,2.45254,34.25,-118.28,1.621
2.4727,19,3.7723,1.12713,1399,2.65465,34.25,-118.29,1.75
3.0795,8,4.0524,1.10189,3565,2.59461,34.25,-118.29,1.615
5.0234,37,5.77494,1.05336,1215,2.81903,34.25,-118.27,2.576
4.4485,35,6.41411,1.10429,879,2.69632,34.25,-118.27,2.619
6.3688,30,5.58974,0.946154,1050,2.69231,34.24,-118.27,2.776
4.6635,35,5.19333,0.953333,371,2.47333,34.25,-118.27,2.301
4.4375,39,4.88811,1.04895,358,2.5035,34.25,-118.27,1.958
4.45,32,5.15619,1.06694,1278,2.59229,34.24,-118.28,2.636
5.6184,29,5.88542,1.00694,1543,2.67882,34.24,-118.28,3.169
3.1523,36,4.98084,1.16475,688,2.63602,34.25,-118.3,1.767
4.2639,31,5.68877,1.0504,3540,3.12997,34.24,-118.33,2.933
5.997,19,5.80502,1.03636,3963,2.48464,34.22,-118.35,2.287
4.1302,30,5.50218,0.969432,638,2.78603,34.22,-118.35,2.583
3.275,39,5.17606,1.09859,1047,3.68662,34.21,-118.35,1.814
3.75,42,4.74779,0.973451,804,3.55752,34.21,-118.35,1.726
5.1145,34,5.14692,0.963665,1810,2.8594,34.28,-118.31,2.199
6.0808,35,4.96907,0.941581,759,2.60825,34.27,-118.31,2.156
3.599,43,5.45126,1.11913,809,2.92058,34.26,-118.3,1.765
4.1964,40,5.81967,1.1694,605,3.30601,34.26,-118.3,1.859
4.2685,38,5.83505,1.18557,1124,2.89691,34.26,-118.31,1.896
3.0583,41,4.11746,1.0381,733,2.32698,34.26,-118.31,1.603
4.1339,34,4.95041,1,948,2.61157,34.26,-118.31,1.873
4.4875,32,5.16084,1.10629,1804,2.52308,34.26,-118.32,2.227
4.6944,30,6.03002,0.962477,1700,3.18949,34.28,-118.35,2.482
3.1349,29,4.32194,1.04274,1776,2.52991,34.27,-118.33,2.302
6.2037,32,5.34513,0.955752,314,2.77876,34.27,-118.35,2.054
5.2661,37,6.70189,1.13585,702,2.64906,34.26,-118.34,3.149
6.1464,34,6.30926,1.03837,1267,2.86005,34.25,-118.35,3.544
6.838,34,6.47359,1.0088,1598,2.81338,34.26,-118.36,3.78
3.1607,28,3.58734,1.06769,1142,2.49345,34.26,-118.3,2.006
4.5833,44,4.93836,0.976027,859,2.94178,34.25,-118.3,1.973
5.76,37,6.04184,1.02929,624,2.61088,34.26,-118.31,2.394
3.8,36,4.60147,1.10758,1005,2.45721,34.26,-118.31,2.171
4.4375,24,5.33542,1.05538,2310,2.41379,34.26,-118.32,1.915
4.4818,24,6.04118,1.05534,3566,4.58945,34.28,-118.39,1.662
4.7932,22,5.29665,0.986842,3152,3.77033,34.28,-118.38,1.663
3.3304,16,4.46232,1.00475,6161,4.18262,34.28,-118.4,1.549
2.8214,8,4.44323,1.15869,2608,3.56772,34.27,-118.38,1.583
3.35,35,4.68837,0.948837,1162,5.40465,34.29,-118.41,1.476
4.2969,32,5.19935,1.04575,1818,5.94118,34.29,-118.41,1.458
4.125,29,4.7782,1.02256,1338,5.03008,34.28,-118.42,1.5
3.7566,32,5.45339,1.125,2609,5.52754,34.28,-118.41,1.467
2.6652,22,4.1523,0.956316,3134,3.70012,34.28,-118.4,1.648
3.2865,35,4.04926,0.985222,1197,5.89655,34.28,-118.42,1.333
2.8,34,4.55353,0.972665,2391,5.44647,34.28,-118.42,1.443
1.6295,33,4.27208,1.20495,1097,3.87633,34.27,-118.42,1.343
3.3214,33,4.41981,1.01887,1216,5.73585,34.27,-118.42,1.313
2.6667,35,3.89595,0.884393,808,4.67052,34.27,-118.42,1.478
3.0132,30,4.59801,1.02326,2054,6.82392,34.28,-118.43,1.426
4.2353,31,4.20074,1.02602,1533,5.69888,34.27,-118.43,1.568
3.024,36,4.0241,1.00402,1312,5.26908,34.27,-118.43,1.48
3.225,37,4.28452,1.02929,1371,5.7364,34.27,-118.42,1.475
3.5104,30,3.37669,1.01084,1990,5.39295,34.26,-118.43,1.409
3.2583,37,3.78806,1.03881,1835,5.47761,34.26,-118.43,1.472
3.4,35,4.17742,1.00538,1022,5.49462,34.27,-118.44,1.396
2.9519,43,4.18966,0.988506,935,5.37356,34.26,-118.43,1.409
3.6791,37,4.3892,0.96875,1909,5.4233,34.25,-118.42,1.481
2.9205,35,4.72876,1.09477,1630,5.3268,34.25,-118.43,1.431
2.1062,26,3.69421,1.07645,2582,5.33471,34.26,-118.42,1.364
2.5313,38,3.91892,0.923423,1065,4.7973,34.26,-118.41,1.361
3.4519,36,4.4633,1.01376,1086,4.98165,34.26,-118.42,1.433
3.9,37,4.3528,1.03163,2279,5.54501,34.26,-118.42,1.386
2.9219,38,4.20588,0.995098,1250,6.12745,34.27,-118.41,1.379
1.4867,35,3.97644,1.03387,3444,5.07216,34.27,-118.42,1.24
4.2538,13,5.13365,1.02227,2560,3.00117,34.26,-118.4,1.543
2.2019,13,4.33333,1.15046,1927,4.46065,34.25,-118.4,1.342
1.95,19,3.21839,0.965517,483,5.55172,34.25,-118.41,1.375
2.6429,33,4.49457,1.04348,981,5.33152,34.25,-118.41,1.431
3.6016,36,4.21324,0.952206,1173,4.3125,34.25,-118.41,1.538
3.2284,18,4.21909,1.04896,3663,4.48348,34.25,-118.41,1.571
2.525,17,3.78743,1.01294,2243,4.14603,34.24,-118.42,1.637
3.6292,36,4.58333,1.0609,1502,4.8141,34.25,-118.42,1.452
4.233,34,4.99436,0.968045,1948,3.66165,34.32,-118.43,1.574
5.901,18,6.46652,1.00988,2882,3.16356,34.33,-118.43,2.356
4.1724,14,5.2395,1.08067,3568,2.99832,34.32,-118.44,2.116
3.9583,19,4.84229,1.03441,4205,3.01434,34.31,-118.42,1.632
3.6548,29,4.64345,0.991643,2919,4.06546,34.3,-118.42,1.803
5.2987,18,6.15933,1.03561,3473,3.25492,34.32,-118.41,2.034
5.1668,28,5.70125,1.01789,2205,3.94454,34.3,-118.41,1.874
4.3409,30,5.13051,1.02373,1970,3.33898,34.32,-118.42,1.56
4.0301,14,4.53661,1.02842,3163,3.45683,34.31,-118.44,1.543
2.7472,22,4.26542,1.10188,2661,3.56702,34.31,-118.44,1.601
3.4,38,4.87768,0.960245,1181,3.61162,34.3,-118.44,1.555
4.0556,9,5.3839,1.10836,820,2.5387,34.31,-118.45,1.825
4.26,23,5.10411,0.939883,1952,2.86217,34.32,-118.45,1.894
4.1514,10,5.47064,1.05303,2917,2.76231,34.32,-118.46,1.941
4.4773,28,5.57091,1.04364,977,3.55273,34.31,-118.45,1.731
4.0337,32,5.7852,1.13604,2291,5.46778,34.3,-118.46,1.585
4.2708,24,4.88294,1.00502,1460,2.44147,34.31,-118.46,2.182
4.8988,13,5.11324,0.994242,1468,2.81766,34.32,-118.47,3.252
6.0891,9,5.93035,0.982587,1697,4.22139,34.33,-118.48,2.701
3,31,4.58403,1.07563,892,3.7479,34.31,-118.48,1.724
3.6736,16,4.40035,0.971781,2314,4.08113,34.3,-118.47,1.922
3.0526,24,4.5284,1.09877,3151,3.89012,34.29,-118.46,1.833
4.2935,18,4.45654,1.03351,3401,3.56126,34.29,-118.47,1.9
9.2873,26,7.77281,1.05164,1714,2.95009,34.29,-118.49,4.318
6.8695,27,6.56736,1.00777,1071,2.77461,34.28,-118.49,3.194
6.6458,31,5.96599,0.994898,1957,3.32823,34.28,-118.49,2.855
7.0598,25,6.96599,0.986395,357,2.42857,34.31,-118.49,3.563
8.1248,18,7.85131,1.02199,3189,3.33927,34.32,-118.52,3.74
7.5078,24,7.02286,0.992,2710,3.09714,34.3,-118.51,3.44
6.3911,29,6.71791,1.03487,1890,2.99525,34.28,-118.51,3.017
6.4171,29,6.88235,1.03743,525,2.80749,34.29,-118.51,3.193
7.7464,28,7.28205,1.02564,868,2.78205,34.29,-118.52,4.746
8.8467,17,7.60804,1.0402,2144,3.59129,34.3,-118.52,4.507
4.3047,27,4.29535,1.04655,2661,4.27127,34.3,-118.45,1.521
3.4812,35,4.50883,1.01435,3988,4.40177,34.3,-118.45,1.602
6.7248,18,7.17408,1.02094,2477,3.24215,34.28,-118.54,3.772
8.1125,16,7.39917,1.0325,3468,2.89,34.28,-118.55,4.286
10.8805,10,7.68036,1.001,3517,3.52405,34.28,-118.54,5.00001
8.2159,22,7.59966,1.06873,1995,3.42784,34.3,-118.54,3.762
7.0808,4,6.42332,1.05693,2907,2.66942,34.29,-118.57,3.412
3.5714,38,4.49118,0.976471,1303,3.83235,34.28,-118.45,1.52
5.5931,23,5.87633,1.06714,1242,4.38869,34.28,-118.46,2.176
5.1408,33,5.35986,0.913495,881,3.04844,34.27,-118.47,2.229
5.3107,35,6.2522,1.07918,1128,3.30792,34.28,-118.48,2.271
5.5608,35,5.94882,1.07874,873,3.43701,34.28,-118.48,2.267
2.7353,17,5.34815,1.04444,523,1.93704,34.27,-118.47,1.924
5.741,35,6.46067,1.03933,741,4.16292,34.27,-118.47,2.206
4.9323,34,5.54505,1,702,3.16216,34.27,-118.48,2.237
4.9955,33,6.06178,1.02746,1303,2.98169,34.27,-118.48,2.168
3.705,33,5.1913,0.995652,839,3.64783,34.27,-118.45,1.858
5.1296,35,5.95849,1.13208,1012,3.81887,34.27,-118.45,1.959
4.8015,30,5.5493,0.992958,1004,3.53521,34.27,-118.46,1.797
2.6193,28,4.23864,1.05227,1182,2.68636,34.27,-118.46,1.723
3.5347,36,4.17669,1.03383,1333,5.01128,34.27,-118.44,1.581
3.3603,29,4.58491,1.12938,1616,4.3558,34.27,-118.44,1.424
4.8359,35,5.47302,0.987302,992,3.14921,34.26,-118.45,1.956
4.3839,36,5.28364,0.981818,808,2.93818,34.25,-118.45,2.046
4.175,35,5.42053,0.993377,894,2.96026,34.26,-118.45,2.096
5.0947,33,5.77872,1.05106,738,3.14043,34.26,-118.46,2.103
4.9485,36,5.32061,0.969466,761,2.90458,34.26,-118.46,2.171
4.2143,33,5.41032,1.06388,1135,2.7887,34.25,-118.46,2.242
3.6989,32,5.19204,0.98829,1064,2.4918,34.25,-118.46,2.086
3.8875,34,4.46735,0.993127,650,2.23368,34.26,-118.47,1.992
5.5792,35,5.46974,0.991354,1123,3.23631,34.26,-118.47,2.184
5.749,36,5.82237,0.973684,938,3.08553,34.26,-118.48,2.38
4.6591,27,6.49642,1.11695,1164,2.77804,34.26,-118.49,2.399
4.1492,34,4.3192,0.995012,1120,2.79302,34.25,-118.47,1.957
5.1619,36,5.20267,1.05333,1040,2.77333,34.25,-118.48,1.953
4.9688,35,5.3806,1.02985,795,2.96642,34.25,-118.48,2.169
5.1068,35,5.53412,0.994065,1074,3.18694,34.25,-118.48,2.233
4.3333,33,5.76796,1.05801,960,2.65193,34.25,-118.49,2.329
5.5714,34,6.24456,1.04353,2521,3.22791,34.27,-118.49,2.259
4.58,33,6.00986,1.03945,1578,3.11243,34.27,-118.49,2.362
4.869,35,5.3726,0.9375,1148,2.75962,34.27,-118.5,2.216
5.4065,34,6.83206,1.07824,1694,3.23282,34.28,-118.51,2.438
7.8193,33,6.88153,0.944251,801,2.79094,34.28,-118.52,3.796
4.055,34,5.13144,1.04472,1966,2.66396,34.27,-118.51,2.225
4.1042,36,5.43198,1.02387,1001,2.38902,34.27,-118.51,2.521
5.5649,36,6.42084,1.07816,1499,3.00401,34.27,-118.52,2.712
5.3847,32,6.14968,0.949045,948,3.01911,34.27,-118.53,3.292
8.176,18,6.68,1.04909,1590,2.89091,34.26,-118.53,3.084
5.6912,22,6.57125,1.03841,2372,2.93928,34.26,-118.54,3.118
6.7415,28,7.6457,0.993377,931,3.08278,34.27,-118.54,3.482
5.634,33,6.57679,1.04096,896,3.05802,34.27,-118.53,3.205
10.9052,23,8.46416,1.01024,1929,3.29181,34.26,-118.54,5.00001
8.203,21,7.59546,1.01323,1508,2.85066,34.26,-118.55,4.454
8.1356,25,7.8704,1.0576,2183,3.4928,34.27,-118.55,3.528
4.8316,33,5.61706,1.0119,1340,2.65873,34.26,-118.5,2.373
3.7816,21,4.47196,1.08085,4717,2.38353,34.26,-118.52,2.542
5.5433,29,6.2267,0.891688,1109,2.79345,34.26,-118.51,3.325
4.6625,11,5.23267,1.10933,3561,2.374,34.25,-118.52,2.909
3.5497,25,4.80195,1.07155,4483,2.56611,34.26,-118.49,2.613
5,28,5.43432,0.954424,2164,2.9008,34.25,-118.49,2.58
9.6047,20,8.46789,0.969037,2795,3.20528,34.27,-118.57,5.00001
7.167,20,7.72865,1.07306,3562,3.37951,34.26,-118.59,3.571
6.0137,17,6.12925,1.01474,2337,2.64966,34.24,-118.61,3.759
4.8333,9,5.20109,1.00984,1884,2.05902,34.24,-118.63,2.772
6.3249,15,6.86907,1.04554,4178,2.64263,34.26,-118.62,2.621
5.6392,18,5.95164,1.03482,3010,2.91103,34.26,-118.6,2.715
5.5111,16,5.71675,1.0379,3903,2.68987,34.25,-118.61,2.766
6.5146,18,6.7122,1.09756,670,3.26829,34.22,-118.63,2.776
6.8643,25,6.29157,0.933941,1166,2.65604,34.22,-118.64,3.337
6.1288,18,8.15455,1.29091,263,2.39091,34.23,-118.66,3.5
6.1419,26,7.03208,1.07925,1724,3.25283,34.23,-118.61,3.273
7.3252,24,6.73846,0.971795,2474,3.17179,34.22,-118.61,3.337
3.2564,19,4.04102,1.07338,5005,2.28122,34.23,-118.6,2.303
3.0347,17,4.50581,1.04238,4459,3.04785,34.23,-118.59,2.545
8.565,31,8.10744,1.00413,697,2.88017,34.25,-118.56,5.00001
8.1714,23,7.8836,0.957672,1208,3.19577,34.24,-118.56,5.00001
5.6149,34,6.5527,1,2239,2.87789,34.25,-118.57,2.731
3.2426,26,5.48983,1.09661,1529,2.59153,34.24,-118.58,2.369
3.6231,15,4.36674,1.07281,4992,2.2436,34.25,-118.59,1.933
8.7471,20,7.68309,1,1945,3.19376,34.25,-118.57,4.199
5.521,23,6.73517,1.06069,2119,2.92276,34.25,-118.58,2.808
5.5126,36,5.96475,0.981447,1710,3.17254,34.23,-118.56,2.484
4.6944,36,5.29956,0.951542,1242,2.73568,34.23,-118.56,2.218
4.9676,22,5.59829,1.10769,1746,2.98462,34.23,-118.57,2.219
4.1023,29,5.37414,1.06327,2037,2.80193,34.23,-118.58,2.302
3.4091,14,3.90691,1.07181,2676,2.37234,34.23,-118.59,1.688
4.8929,35,5.63824,0.923529,1019,2.99706,34.23,-118.58,2.349
4.875,35,5.79118,0.997059,950,2.79412,34.22,-118.58,2.304
4.0077,17,4.46548,1.08686,3056,2.26875,34.22,-118.59,2.29
8.8612,24,7.90164,1.01639,1514,2.75774,34.25,-118.51,5.00001
8.6454,31,8.0624,1.01065,1986,3.02283,34.24,-118.51,4.835
7.2772,36,7.85816,1.0591,1190,2.81324,34.23,-118.51,4.772
3.0926,6,3.67352,1.08333,2295,2.61986,34.24,-118.52,4.185
8.3841,35,6.71689,0.958904,735,3.35616,34.23,-118.52,4.722
3.3892,20,4.19549,1.01856,2957,1.95958,34.25,-118.53,3.231
3.0977,24,4.27608,1.07479,2360,2.17913,34.24,-118.54,2.64
2.9076,24,4.2205,1.11646,3018,4.68634,34.24,-118.53,2.753
4.375,35,5.96167,1.04704,1690,2.94425,34.23,-118.54,2.329
3.2404,27,4.03598,1.02841,1065,2.01705,34.23,-118.53,2.304
6.2788,26,6.58105,0.942643,1191,2.97007,34.25,-118.54,3.222
4.3458,21,5.66043,1.06496,2230,2.19488,34.24,-118.55,4.075
2.8727,25,4.36535,1.00792,4579,4.53366,34.23,-118.55,2.451
4.7926,27,5.38824,1.08,2252,2.64941,34.23,-118.51,4.544
3.2289,21,4.47818,1.0679,2891,2.80407,34.22,-118.52,3.181
3.0321,32,4.29224,1.0457,2675,2.84272,34.23,-118.53,2.4
3.6187,34,4.41247,1.03219,1299,2.61368,34.22,-118.54,2.116
4.125,29,5.26426,1.02703,1318,3.95796,34.23,-118.54,2.414
5.2801,34,5.51053,1,1207,3.17632,34.25,-118.45,2.123
3.8583,11,5.18665,1.12186,2783,2.69149,34.24,-118.46,1.707
4.5417,21,5.90351,1.04605,1330,2.91667,34.25,-118.47,2.389
2.3111,19,3.87279,1.06441,1855,2.98712,34.24,-118.47,2.554
6.6537,32,6.33092,0.995169,1285,3.10386,34.24,-118.48,2.676
5.0232,30,6.26856,1.0262,1335,2.91485,34.25,-118.49,2.539
5.2939,35,6.08315,1.00225,1224,2.75056,34.24,-118.49,2.442
6.0965,34,6.4202,1.02932,917,2.98697,34.24,-118.49,2.623
4.8164,32,7.04834,1.17523,969,2.92749,34.25,-118.5,2.411
6.155,32,7.00872,1.10465,1040,3.02326,34.25,-118.5,2.573
5.9401,34,6.22695,0.973995,1114,2.63357,34.24,-118.5,3.153
4.5167,26,5.25939,0.977816,1590,2.71331,34.23,-118.5,3.19
5.2668,32,6.31025,0.98557,2040,2.94372,34.23,-118.49,2.423
5.0325,30,6.09722,1.09028,899,3.12153,34.22,-118.49,2.382
2.5008,22,3.40538,1.10808,9135,3.72553,34.23,-118.47,1.6
4.7583,35,6.60943,1.04377,919,3.09428,34.23,-118.48,2.586
6.5268,30,6.03425,0.900685,761,2.60616,34.23,-118.48,2.731
4.5484,29,5.16,1.08769,1752,2.69538,34.23,-118.48,2.399
2.7121,20,3.34713,1.0886,5349,3.88453,34.23,-118.46,1.694
3.0187,16,3.88358,1.08333,4718,2.89093,34.23,-118.46,1.546
3.4514,38,3.82158,0.991701,1023,4.24481,34.25,-118.43,1.519
