linha,parte
6344,validacao
6345,treino
6346,teste
6347,validacao
6348,treino
6349,treino
6350,treino
6351,validacao
6352,treino
6353,validacao
6354,treino
6355,teste
6356,validacao
6357,treino
6358,validacao
6359,teste
6360,validacao
6361,treino
6362,teste
6363,validacao
6364,validacao
6365,validacao
6366,treino
6367,treino
6368,treino
6369,teste
6370,treino
6371,treino
6372,teste
6373,teste
6374,treino
6375,treino
6376,treino
6377,treino
6378,treino
6379,treino
6380,treino
6381,treino
6382,treino
6383,validacao
6384,treino
6385,validacao
6386,treino
6387,validacao
6388,teste
6389,validacao
6390,treino
6391,treino
6392,teste
6393,validacao
6394,treino
6395,teste
6396,treino
6397,treino
6398,treino
6399,treino
6400,validacao
6401,treino
6402,treino
6403,validacao
6404,treino
6405,treino
6406,treino
6407,teste
6408,treino
6409,treino
6410,validacao
6411,treino
6412,treino
6413,treino
6414,teste
6415,validacao
6416,treino
6417,treino
6418,treino
6419,treino
6420,validacao
6421,treino
6422,teste
6423,validacao
6424,treino
6425,treino
6426,validacao
6427,treino
6428,treino
6429,treino
6430,treino
6431,treino
6432,validacao
6433,treino
6434,treino
6435,treino
6436,teste
6437,treino
6438,treino
6439,teste
6440,treino
6441,treino
6442,teste
6443,treino
6444,teste
6445,teste
6446,treino
6447,validacao
6448,treino
6449,validacao
6450,treino
6451,teste
6452,treino
6453,treino
6454,treino
6455,teste
6456,treino
6457,treino
6458,validacao
6459,treino
6460,teste
6461,treino
6462,teste
6463,treino
6464,treino
6465,validacao
6466,teste
6467,treino
6468,treino
6469,teste
6470,treino
6471,validacao
6472,treino
6473,treino
6474,validacao
6475,treino
6476,validacao
6477,treino
6478,teste
6479,treino
6480,teste
6481,treino
6482,treino
6483,treino
6484,treino
6485,validacao
6486,treino
6487,treino
6488,treino
6489,treino
6490,treino
6491,treino
6492,treino
6493,treino
6494,treino
6495,teste
6496,teste
6497,treino
6498,treino
6499,treino
6500,treino
6501,treino
6502,validacao
6503,treino
6504,treino
6505,treino
6506,validacao
6507,treino
6508,teste
6509,teste
6510,treino
6511,treino
6512,treino
6513,teste
6514,treino
6515,validacao
6516,treino
6517,treino
6518,teste
6519,treino
6520,treino
6521,validacao
6522,validacao
6523,treino
6524,treino
6525,validacao
6526,teste
6527,teste
6528,treino
6529,validacao
6530,treino
6531,teste
6532,treino
6533,treino
6534,validacao
6535,validacao
6536,treino
6537,treino
6538,teste
6539,treino
6540,treino
6541,validacao
6542,treino
6543,treino
6544,validacao
6545,teste
6546,treino
6547,treino
6548,treino
6549,treino
6550,treino
6551,treino
6552,validacao
6553,teste
6554,validacao
6555,treino
6556,treino
6557,treino
6558,teste
6559,validacao
6560,treino
6561,treino
6562,validacao
6563,treino
6564,treino
6565,treino
6566,teste
6567,treino
6568,treino
6569,teste
6570,teste
6571,validacao
6572,validacao
6573,treino
6574,treino
6575,treino
6576,teste
6577,treino
6578,teste
6579,treino
6580,teste
6581,validacao
6582,treino
6583,treino
6584,treino
6585,validacao
6586,treino
6587,treino
6588,validacao
6589,treino
6590,treino
6591,treino
6592,teste
6593,teste
6594,teste
6595,treino
6596,treino
6597,validacao
6598,teste
6599,treino
6600,treino
6601,treino
6602,validacao
6603,treino
6604,treino
6605,treino
6606,treino
6607,treino
6608,treino
6609,treino
6610,treino
6611,validacao
6612,teste
6613,treino
6614,treino
6615,treino
6616,teste
6617,validacao
6618,teste
6619,treino
6620,validacao
6621,validacao
6622,teste
6623,treino
6624,validacao
6625,treino
6626,teste
6627,validacao
6628,treino
6629,treino
6630,treino
6631,validacao
6632,validacao
6633,treino
6634,validacao
6635,treino
6636,teste
6637,teste
6638,validacao
6639,validacao
6640,teste
6641,teste
6642,teste
6643,treino
6644,treino
6645,teste
6646,validacao
6647,treino
6648,treino
6649,treino
6650,validacao
6651,validacao
6652,validacao
6653,validacao
6654,validacao
6655,treino
6656,treino
6657,treino
6658,teste
6659,treino
6660,treino
6661,validacao
6662,treino
6663,treino
6664,treino
6665,treino
6666,treino
6667,validacao
6668,teste
6669,treino
6670,treino
6671,treino
6672,validacao
6673,validacao
6674,teste
6675,treino
6676,teste
6677,treino
6678,validacao
6679,treino
6680,treino
6681,treino
6682,treino
6683,treino
6684,teste
6685,teste
6686,treino
6687,treino
6688,treino
6689,treino
6690,treino
6691,treino
6692,treino
6693,treino
6694,treino
6695,teste
6696,treino
6697,validacao
6698,treino
6699,treino
6700,treino
6701,treino
6702,teste
6703,validacao
6704,treino
6705,treino
6706,treino
6707,treino
6708,treino
6709,teste
6710,treino
6711,treino
6712,treino
6713,validacao
6714,treino
6715,treino
6716,treino
6717,treino
6718,treino
6719,teste
6720,treino
6721,treino
6722,teste
6723,validacao
6724,treino
6725,treino
6726,treino
6727,treino
6728,treino
6729,treino
6730,validacao
6731,validacao
6732,treino
6733,treino
6734,teste
6735,treino
6736,teste
6737,treino
6738,teste
6739,teste
6740,treino
6741,validacao
6742,validacao
6743,treino
6744,treino
6745,teste
6746,treino
6747,treino
6748,treino
6749,validacao
6750,validacao
6751,teste
6752,treino
6753,treino
6754,treino
6755,treino
6756,teste
6757,treino
6758,validacao
6759,treino
6760,teste
6761,treino
6762,treino
6763,validacao
6764,teste
6765,teste
6766,treino
6767,treino
6768,validacao
6769,validacao
6770,teste
6771,treino
6772,validacao
6773,treino
6774,treino
6775,treino
6776,teste
6777,treino
6778,teste
6779,validacao
6780,validacao
6781,treino
6782,treino
6783,teste
6784,treino
6785,treino
6786,treino
6787,teste
6788,treino
6789,validacao
6790,teste
6791,treino
6792,validacao
6793,treino
6794,validacao
6795,treino
6796,teste
6797,treino
6798,treino
6799,teste
6800,treino
6801,treino
6802,validacao
6803,validacao
6804,treino
6805,treino
6806,teste
6807,teste
6808,treino
6809,treino
6810,validacao
6811,teste
6812,validacao
6813,treino
6814,teste
6815,teste
6816,treino
6817,treino
6818,treino
6819,treino
6820,treino
6821,validacao
6822,treino
6823,validacao
6824,treino
6825,treino
6826,treino
6827,treino
6828,teste
6829,treino
6830,teste
6831,teste
6832,treino
6833,treino
6834,treino
6835,treino
6836,treino
6837,teste
6838,treino
6839,treino
6840,treino
6841,treino
6842,teste
6843,treino
6844,treino
6845,treino
6846,treino
6847,validacao
6848,validacao
6849,teste
6850,treino
6851,treino
6852,treino
6853,treino
6854,validacao
6855,treino
6856,treino
6857,treino
6858,teste
6859,treino
6860,treino
6861,treino
6862,treino
6863,treino
6864,treino
6865,teste
6866,validacao
6867,validacao
6868,treino
6869,treino
6870,treino
6871,treino
6872,teste
6873,treino
6874,teste
6875,treino
6876,treino
6877,treino
6878,treino
6879,teste
6880,treino
6881,treino
6882,treino
6883,treino
6884,validacao
6885,validacao
6886,treino
6887,treino
6888,treino
6889,validacao
6890,treino
6891,treino
6892,treino
6893,treino
6894,validacao
6895,teste
6896,validacao
6897,validacao
6898,treino
6899,treino
6900,teste
6901,treino
6902,treino
6903,treino
6904,treino
6905,teste
6906,validacao
6907,validacao
6908,teste
6909,treino
6910,validacao
6911,treino
6912,treino
6913,treino
6914,teste
6915,validacao
6916,teste
6917,validacao
6918,treino
6919,treino
6920,validacao
6921,treino
6922,treino
6923,teste
6924,treino
6925,teste
6926,treino
6927,treino
6928,treino
6929,treino
6930,validacao
6931,validacao
6932,validacao
6933,treino
6934,treino
6935,validacao
6936,validacao
6937,validacao
6938,treino
6939,treino
6940,treino
6941,teste
6942,treino
6943,treino
6944,treino
6945,treino
6946,teste
6947,validacao
6948,treino
6949,teste
6950,treino
6951,validacao
6952,treino
6953,validacao
6954,teste
6955,validacao
6956,treino
6957,treino
6958,validacao
6959,treino
6960,treino
6961,treino
6962,treino
6963,treino
6964,treino
6965,treino
6966,treino
6967,treino
6968,treino
6969,treino
6970,teste
6971,treino
6972,treino
6973,treino
6974,treino
6975,treino
6976,treino
6977,treino
6978,validacao
6979,treino
6980,treino
6981,treino
6982,treino
6983,treino
6984,treino
6985,treino
6986,treino
6987,treino
6988,validacao
6989,teste
6990,teste
6991,treino
6992,treino
6993,validacao
6994,treino
6995,teste
6996,validacao
6997,treino
6998,treino
6999,teste
7000,validacao
7001,teste
7002,validacao
7003,teste
7004,validacao
7005,treino
7006,teste
7007,validacao
7008,treino
7009,treino
7010,treino
7011,treino
7012,validacao
7013,treino
7014,treino
7015,treino
7016,treino
7017,validacao
7018,treino
7019,treino
7020,validacao
7021,validacao
7022,validacao
7023,validacao
7024,treino
7025,treino
7026,teste
7027,treino
7028,treino
7029,treino
7030,treino
7031,teste
7032,teste
7033,validacao
7034,teste
7035,treino
7036,teste
7037,validacao
7038,treino
7039,treino
7040,teste
7041,teste
7042,teste
7043,treino
7044,teste
7045,teste
7046,validacao
7047,teste
7048,treino
7049,treino
7050,treino
7051,treino
7052,treino
7053,treino
7054,treino
7055,treino
7056,teste
7057,teste
7058,validacao
7059,teste
7060,treino
7061,treino
7062,teste
7063,validacao
7064,treino
7065,validacao
7066,treino
7067,teste
7068,treino
7069,treino
7070,validacao
7071,teste
7072,treino
7073,validacao
7074,treino
7075,treino
7076,validacao
7077,teste
7078,treino
7079,teste
7080,treino
7081,treino
7082,treino
7083,teste
7084,treino
7085,treino
7086,validacao
7087,treino
7088,treino
7089,treino
7090,treino
7091,teste
7092,treino
7093,validacao
7094,treino
7095,treino
7096,teste
7097,treino
7098,treino
7099,teste
7100,treino
7101,treino
7102,treino
7103,treino
7104,teste
7105,treino
7106,treino
7107,treino
7108,teste
7109,treino
7110,treino
7111,treino
7112,teste
7113,treino
7114,teste
7115,treino
7116,treino
7117,validacao
7118,treino
7119,treino
7120,treino
7121,treino
7122,treino
7123,validacao
7124,treino
7125,treino
7126,validacao
7127,treino
7128,treino
7129,treino
7130,validacao
7131,teste
7132,teste
7133,treino
7134,treino
7135,treino
7136,treino
7137,treino
7138,treino
7139,validacao
7140,treino
7141,treino
7142,treino
7143,teste
7144,treino
7145,treino
7146,treino
7147,treino
7148,treino
7149,treino
7150,teste
7151,treino
7152,validacao
7153,treino
7154,treino
7155,teste
7156,treino
7157,treino
7158,treino
7159,treino
7160,validacao
7161,treino
7162,validacao
7163,treino
7164,treino
7165,treino
7166,treino
7167,treino
7168,teste
7169,treino
7170,teste
7171,teste
7172,teste
7173,teste
7174,treino
7175,treino
7176,treino
7177,treino
7178,treino
7179,treino
7180,treino
7181,teste
7182,treino
7183,treino
7184,teste
7185,validacao
7186,teste
7187,validacao
7188,teste
7189,validacao
7190,teste
7191,validacao
7192,validacao
7193,treino
7194,teste
7195,treino
7196,treino
7197,validacao
7198,treino
7199,teste
7200,treino
7201,treino
7202,validacao
7203,treino
7204,treino
7205,validacao
7206,treino
7207,treino
7208,treino
7209,treino
7210,teste
7211,treino
7212,treino
7213,teste
7214,treino
7215,validacao
7216,validacao
7217,teste
7218,treino
7219,treino
7220,teste
7221,treino
7222,teste
7223,validacao
7224,treino
7225,validacao
7226,treino
7227,treino
7228,teste
7229,teste
7230,teste
7231,treino
7232,treino
7233,treino
7234,validacao
7235,treino
7236,validacao
7237,teste
7238,treino
7239,teste
7240,treino
7241,treino
7242,treino
7243,validacao
7244,teste
7245,treino
7246,treino
7247,treino
7248,treino
7249,treino
7250,treino
7251,validacao
7252,treino
7253,validacao
7254,treino
7255,validacao
7256,treino
7257,validacao
7258,treino
7259,treino
7260,treino
7261,teste
7262,treino
7263,treino
7264,teste
7265,treino
7266,treino
7267,validacao
7268,treino
7269,treino
7270,treino
7271,treino
7272,teste
7273,teste
7274,teste
7275,teste
7276,teste
7277,treino
7278,treino
7279,validacao
7280,treino
7281,validacao
7282,treino
7283,treino
7284,validacao
7285,treino
7286,treino
7287,treino
7288,treino
7289,treino
7290,treino
7291,treino
7292,treino
7293,treino
7294,validacao
7295,validacao
7296,validacao
7297,treino
7298,treino
7299,treino
7300,validacao
7301,treino
7302,validacao
7303,teste
7304,treino
7305,validacao
7306,treino
7307,teste
7308,treino
7309,treino
7310,teste
7311,treino
7312,treino
7313,treino
7314,treino
7315,validacao
7316,teste
7317,validacao
7318,treino
7319,validacao
7320,treino
7321,treino
7322,validacao
7323,treino
7324,validacao
7325,treino
7326,treino
7327,teste
7328,treino
7329,validacao
7330,treino
7331,teste
7332,treino
7333,teste
7334,treino
7335,treino
7336,treino
7337,treino
7338,teste
7339,treino
7340,treino
7341,treino
7342,treino
7343,validacao
7344,treino
7345,teste
7346,treino
7347,teste
7348,treino
7349,teste
7350,treino
7351,validacao
7352,treino
7353,treino
7354,treino
7355,treino
7356,treino
7357,validacao
7358,treino
7359,treino
7360,teste
7361,treino
7362,treino
7363,treino
7364,teste
7365,treino
7366,treino
7367,validacao
7368,treino
7369,treino
7370,validacao
7371,treino
7372,treino
7373,treino
7374,teste
7375,treino
7376,validacao
7377,treino
7378,teste
7379,teste
7380,validacao
7381,teste
7382,teste
7383,treino
7384,validacao
7385,validacao
7386,treino
7387,treino
7388,treino
7389,treino
7390,validacao
7391,teste
7392,teste
7393,teste
7394,validacao
7395,treino
7396,validacao
7397,treino
7398,validacao
7399,validacao
7400,validacao
7401,teste
7402,treino
7403,treino
7404,validacao
7405,teste
7406,treino
7407,treino
7408,treino
7409,teste
7410,treino
7411,treino
7412,treino
7413,treino
7414,teste
7415,treino
7416,teste
7417,treino
7418,validacao
7419,treino
7420,treino
7421,treino
7422,validacao
7423,treino
7424,treino
7425,validacao
7426,treino
7427,treino
7428,treino
7429,treino
7430,teste
7431,treino
7432,treino
7433,treino
7434,treino
7435,teste
7436,treino
7437,treino
7438,treino
7439,treino
7440,validacao
7441,treino
7442,treino
7443,teste
7444,teste
7445,teste
7446,teste
7447,teste
7448,teste
7449,teste
7450,teste
7451,treino
7452,validacao
7453,teste
7454,teste
7455,treino
7456,treino
7457,treino
7458,treino
7459,treino
7460,treino
7461,treino
7462,validacao
7463,validacao
7464,validacao
7465,treino
7466,treino
7467,teste
7468,treino
7469,teste
7470,validacao
7471,treino
7472,validacao
7473,treino
7474,treino
7475,validacao
7476,treino
7477,validacao
7478,teste
7479,teste
7480,teste
7481,validacao
7482,teste
7483,teste
7484,validacao
7485,treino
7486,treino
7487,treino
7488,validacao
7489,teste
7490,treino
7491,treino
7492,validacao
7493,validacao
7494,treino
7495,teste
7496,validacao
7497,treino
7498,treino
7499,treino
7500,teste
7501,treino
7502,treino
7503,treino
7504,treino
7505,treino
7506,validacao
7507,teste
7508,teste
7509,teste
7510,treino
7511,treino
7512,treino
7513,treino
7514,treino
7515,treino
7516,treino
7517,treino
7518,treino
7519,treino
7520,validacao
7521,treino
7522,treino
7523,treino
7524,treino
7525,treino
7526,treino
7527,treino
7528,treino
7529,validacao
7530,treino
7531,treino
7532,treino
7533,treino
7534,validacao
7535,teste
7536,treino
7537,validacao
7538,treino
7539,treino
7540,treino
7541,treino
7542,treino
7543,teste
7544,validacao
7545,treino
7546,treino
7547,treino
7548,teste
7549,teste
7550,treino
7551,teste
7552,treino
7553,treino
7554,validacao
7555,treino
7556,treino
7557,treino
7558,treino
7559,teste
7560,treino
7561,treino
7562,treino
7563,treino
7564,treino
7565,treino
7566,validacao
7567,treino
7568,treino
7569,treino
7570,teste
7571,teste
7572,teste
7573,treino
7574,teste
7575,treino
7576,treino
7577,teste
7578,treino
7579,teste
7580,validacao
7581,treino
7582,validacao
7583,treino
7584,treino
7585,validacao
7586,treino
7587,validacao
7588,treino
7589,treino
7590,treino
7591,teste
7592,treino
7593,treino
7594,validacao
7595,treino
7596,teste
7597,teste
7598,teste
7599,validacao
7600,teste
7601,treino
7602,treino
7603,treino
7604,validacao
7605,treino
7606,treino
7607,validacao
7608,treino
7609,treino
7610,treino
7611,treino
7612,treino
7613,teste
7614,validacao
7615,treino
7616,treino
7617,treino
7618,validacao
7619,treino
7620,teste
7621,treino
7622,treino
7623,validacao
7624,treino
7625,validacao
7626,treino
7627,treino
7628,validacao
7629,treino
7630,treino
7631,treino
7632,treino
7633,treino
7634,treino
7635,treino
7636,treino
7637,validacao
7638,validacao
7639,treino
7640,treino
7641,teste
7642,treino
7643,validacao
7644,treino
7645,treino
7646,treino
7647,treino
7648,treino
7649,treino
7650,treino
7651,treino
7652,treino
7653,teste
7654,treino
7655,validacao
7656,treino
7657,treino
7658,treino
7659,treino
7660,teste
7661,treino
7662,treino
7663,treino
7664,treino
7665,treino
7666,treino
7667,treino
7668,validacao
7669,teste
7670,teste
7671,validacao
7672,validacao
7673,treino
7674,treino
7675,teste
7676,teste
7677,treino
7678,treino
7679,validacao
7680,teste
7681,validacao
7682,validacao
7683,treino
7684,treino
7685,treino
7686,treino
7687,treino
7688,treino
7689,treino
7690,treino
7691,treino
7692,treino
7693,treino
7694,teste
7695,treino
7696,treino
7697,teste
7698,treino
7699,treino
7700,validacao
7701,validacao
7702,treino
7703,treino
7704,treino
7705,treino
7706,treino
7707,treino
7708,validacao
7709,treino
7710,validacao
7711,treino
7712,treino
7713,treino
7714,treino
7715,treino
7716,treino
